longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,city,postal_code,rooms_per_household,bedrooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_INLAND,ocean_proximity_<1H OCEAN,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND
-118.22,33.91,31.0,571.0,153.0,841.0,158.0,2.6154,89200.0,188,90221,3.6139240506329116,0.9683544303797469,0.2679509632224168,5.322784810126582,0,1,0,0,0
-118.23,33.91,34.0,1060.0,276.0,1215.0,250.0,2.0804,84700.0,188,90222,4.24,1.104,0.26037735849056604,4.86,0,1,0,0,0
-118.23,33.92,24.0,1555.0,406.0,1665.0,361.0,1.6437,98800.0,188,90222,4.307479224376731,1.1246537396121883,0.26109324758842445,4.61218836565097,0,1,0,0,0
-118.22,33.92,23.0,926.0,409.0,1856.0,408.0,2.1366,100000.0,188,90222,2.269607843137255,1.0024509803921569,0.44168466522678185,4.549019607843137,0,1,0,0,0
-118.21,33.91,24.0,1545.0,391.0,1807.0,388.0,2.6429,105300.0,188,90221,3.981958762886598,1.0077319587628866,0.2530744336569579,4.657216494845361,0,1,0,0,0
-118.21,33.91,26.0,2422.0,632.0,2601.0,583.0,1.7824,110200.0,188,90221,4.154373927958834,1.0840480274442539,0.26094137076796037,4.461406518010292,0,1,0,0,0
-118.22,33.9,38.0,796.0,159.0,679.0,167.0,3.6607,110400.0,188,90221,4.766467065868263,0.9520958083832335,0.19974874371859297,4.065868263473054,0,1,0,0,0
-118.22,33.91,28.0,1847.0,500.0,2263.0,473.0,1.5161,103200.0,188,90221,3.904862579281184,1.0570824524312896,0.2707092582566324,4.784355179704017,0,1,0,0,0
-118.2,33.9,26.0,1000.0,275.0,1178.0,263.0,2.12,105000.0,188,90221,3.802281368821293,1.0456273764258555,0.275,4.479087452471483,0,1,0,0,0
-118.21,33.9,35.0,2420.0,579.0,2010.0,540.0,2.0817,104600.0,188,90221,4.481481481481482,1.0722222222222222,0.23925619834710743,3.7222222222222223,0,1,0,0,0
-118.21,33.9,41.0,941.0,233.0,973.0,253.0,1.9583,102300.0,188,90221,3.719367588932806,0.9209486166007905,0.24760892667375134,3.8458498023715415,0,1,0,0,0
-118.22,33.9,35.0,1649.0,424.0,1786.0,388.0,1.4091,105600.0,188,90221,4.25,1.092783505154639,0.25712553062462096,4.603092783505154,0,1,0,0,0
-118.22,33.9,30.0,1007.0,260.0,1112.0,238.0,1.7262,115600.0,188,90221,4.23109243697479,1.0924369747899159,0.25819265143992054,4.6722689075630255,0,1,0,0,0
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,130400.0,512,90262,3.1846153846153844,0.8,0.25120772946859904,3.669230769230769,0,1,0,0,0
-118.2,33.92,45.0,1283.0,436.0,1025.0,248.0,3.2798,141200.0,512,90262,5.173387096774194,1.0482758620689656,0.20454545454545456,4.133064516129032,0,1,0,0,0
-118.2,33.92,39.0,1050.0,217.0,895.0,207.0,3.1538,155600.0,512,90262,5.072463768115942,1.0483091787439613,0.20666666666666667,4.323671497584541,0,1,0,0,0
-118.21,33.91,37.0,1073.0,265.0,1197.0,250.0,2.7109,133000.0,188,90221,4.292,1.06,0.24697110904007455,4.788,0,1,0,0,0
-118.21,33.92,41.0,1722.0,363.0,1432.0,326.0,3.2976,151200.0,512,90262,5.282208588957055,1.1134969325153374,0.21080139372822299,4.392638036809816,0,1,0,0,0
-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964,115400.0,512,90262,4.151724137931034,1.0344827586206897,0.24916943521594684,4.448275862068965,0,1,0,0,0
-118.18,33.91,41.0,1260.0,299.0,1535.0,322.0,3.0134,128100.0,512,90262,3.9130434782608696,0.9285714285714286,0.2373015873015873,4.767080745341615,0,1,0,0,0
-118.18,33.91,36.0,1138.0,238.0,878.0,224.0,2.0625,134400.0,512,90262,5.080357142857143,1.0625,0.20913884007029876,3.919642857142857,0,1,0,0,0
-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,128100.0,512,90262,4.071808510638298,0.949468085106383,0.23318092749836708,4.013297872340425,0,1,0,0,0
-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,117400.0,512,90262,4.316037735849057,1.0613207547169812,0.2459016393442623,3.8962264150943398,0,1,0,0,0
-118.19,33.92,35.0,915.0,241.0,1153.0,252.0,3.305,115800.0,512,90262,3.630952380952381,0.9563492063492064,0.2633879781420765,4.575396825396825,0,1,0,0,0
-118.19,33.91,35.0,2695.0,748.0,2935.0,706.0,2.0134,132400.0,512,90262,3.81728045325779,1.0594900849858357,0.27755102040816326,4.157223796033994,0,1,0,0,0
-118.2,33.91,43.0,1381.0,278.0,1494.0,298.0,3.5878,118400.0,188,90221,4.634228187919463,0.9328859060402684,0.20130340333091962,5.0134228187919465,0,1,0,0,0
-118.2,33.9,33.0,1435.0,322.0,1298.0,299.0,2.7813,105100.0,188,90221,4.79933110367893,1.0769230769230769,0.22439024390243903,4.34113712374582,0,1,0,0,0
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,118100.0,188,90221,4.941558441558442,1.08008658008658,0.21857205431449847,3.9740259740259742,0,1,0,0,0
-118.19,33.9,36.0,1073.0,271.0,1385.0,288.0,2.3214,104800.0,188,90221,3.7256944444444446,0.9409722222222222,0.25256290773532153,4.809027777777778,0,1,0,0,0
-118.19,33.9,32.0,2762.0,652.0,2677.0,632.0,2.5719,105600.0,188,90221,4.370253164556962,1.0316455696202531,0.23606082548877624,4.235759493670886,0,1,0,0,0
-118.19,33.9,36.0,2326.0,543.0,2073.0,494.0,1.9952,112900.0,188,90221,4.708502024291498,1.0991902834008098,0.23344797936371453,4.196356275303644,0,1,0,0,0
-118.19,33.89,31.0,886.0,224.0,1154.0,247.0,2.1071,99500.0,188,90221,3.5870445344129553,0.9068825910931174,0.2528216704288939,4.672064777327935,0,1,0,0,0
-118.19,33.89,32.0,1696.0,438.0,1639.0,376.0,2.0357,107300.0,188,90221,4.51063829787234,1.1648936170212767,0.25825471698113206,4.35904255319149,0,1,0,0,0
-118.2,33.89,37.0,2394.0,568.0,2499.0,551.0,2.5321,105100.0,188,90221,4.344827586206897,1.030852994555354,0.23725981620718462,4.535390199637024,0,1,0,0,0
-118.2,33.9,34.0,1552.0,444.0,2093.0,413.0,2.2125,103200.0,188,90221,3.7578692493946733,1.0750605326876512,0.2860824742268041,5.067796610169491,0,1,0,0,0
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0,188,90221,4.3344120819848975,1.063646170442287,0.24539571926331508,3.9935275080906147,0,1,0,0,0
-118.2,33.89,40.0,2538.0,564.0,2170.0,541.0,2.7212,107900.0,188,90221,4.691312384473198,1.0425138632162663,0.2222222222222222,4.011090573012939,0,1,0,0,0
-118.21,33.89,42.0,1254.0,225.0,929.0,235.0,4.3646,116200.0,188,90221,5.336170212765958,0.9574468085106383,0.17942583732057416,3.953191489361702,0,1,0,0,0
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,188,90221,4.347222222222222,1.011111111111111,0.23258785942492013,3.8583333333333334,0,1,0,0,0
-118.21,33.89,42.0,1739.0,370.0,1104.0,297.0,2.2125,120700.0,188,90221,5.8552188552188555,1.245791245791246,0.2127659574468085,3.717171717171717,0,1,0,0,0
-118.21,33.9,43.0,1810.0,357.0,1335.0,358.0,3.1189,118800.0,188,90221,5.055865921787709,0.9972067039106145,0.19723756906077347,3.7290502793296088,0,1,0,0,0
-118.21,33.89,45.0,1211.0,234.0,1128.0,261.0,3.4792,110700.0,188,90221,4.639846743295019,0.896551724137931,0.19322873658133774,4.32183908045977,0,1,0,0,0
-118.21,33.88,38.0,929.0,166.0,686.0,183.0,3.4485,119400.0,188,90221,5.076502732240437,0.907103825136612,0.17868675995694294,3.748633879781421,0,1,0,0,0
-118.21,33.88,29.0,1976.0,444.0,1254.0,371.0,2.1782,126800.0,188,90221,5.3261455525606465,1.196765498652291,0.22469635627530365,3.3800539083557952,0,1,0,0,0
-118.22,33.89,26.0,266.0,75.0,252.0,59.0,2.1211,138100.0,188,90220,4.508474576271187,1.271186440677966,0.2819548872180451,4.271186440677966,0,1,0,0,0
-118.22,33.89,41.0,990.0,228.0,776.0,207.0,2.125,120200.0,188,90220,4.782608695652174,1.1014492753623188,0.23030303030303031,3.748792270531401,0,1,0,0,0
-118.22,33.89,37.0,797.0,190.0,485.0,166.0,2.7434,95200.0,188,90220,4.801204819277109,1.144578313253012,0.2383939774153074,2.9216867469879517,0,1,0,0,0
-118.22,33.89,36.0,873.0,240.0,1086.0,217.0,2.25,126600.0,188,90220,4.023041474654378,1.1059907834101383,0.27491408934707906,5.0046082949308754,0,1,0,0,0
-118.23,33.89,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,133400.0,188,90220,4.31665228645384,1.0181190681622088,0.23585848490905456,3.576358930112166,0,1,0,0,0
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,100900.0,188,90220,4.593167701863354,1.031055900621118,0.2244759972954699,3.62111801242236,0,1,0,0,0
-118.22,33.91,27.0,500.0,159.0,732.0,162.0,2.7426,103100.0,188,90221,3.0864197530864197,0.9814814814814815,0.318,4.518518518518518,0,1,0,0,0
-118.22,33.9,22.0,312.0,107.0,583.0,119.0,1.9423,98400.0,188,90221,2.6218487394957983,0.8991596638655462,0.34294871794871795,4.899159663865547,0,1,0,0,0
-118.22,33.9,40.0,1802.0,496.0,2096.0,468.0,2.3542,97900.0,188,90221,3.8504273504273505,1.0598290598290598,0.27524972253052166,4.478632478632479,0,1,0,0,0
-118.23,33.9,31.0,2143.0,522.0,2276.0,519.0,1.8095,100800.0,188,90220,4.129094412331407,1.0057803468208093,0.2435837610825945,4.3853564547206165,0,1,0,0,0
-118.23,33.9,34.0,2462.0,553.0,2334.0,502.0,1.641,96800.0,188,90220,4.904382470119522,1.1015936254980079,0.22461413484971568,4.649402390438247,0,1,0,0,0
-118.23,33.9,28.0,1108.0,284.0,1498.0,289.0,2.4706,88800.0,188,90220,3.8339100346020762,0.9826989619377162,0.2563176895306859,5.1833910034602075,0,1,0,0,0
-118.23,33.9,45.0,1285.0,238.0,840.0,211.0,3.4107,112500.0,188,90220,6.090047393364929,1.127962085308057,0.18521400778210118,3.981042654028436,0,1,0,0,0
-118.24,33.9,38.0,2055.0,442.0,1518.0,425.0,2.3382,103000.0,188,90220,4.8352941176470585,1.04,0.21508515815085158,3.571764705882353,0,1,0,0,0
-118.24,33.9,35.0,1079.0,247.0,1055.0,243.0,2.375,93600.0,188,90220,4.440329218106996,1.0164609053497942,0.2289156626506024,4.341563786008231,0,1,0,0,0
-118.24,33.9,39.0,642.0,129.0,475.0,123.0,1.2083,92600.0,188,90220,5.219512195121951,1.048780487804878,0.20093457943925233,3.861788617886179,0,1,0,0,0
-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,106200.0,188,90220,5.219211822660099,1.0886699507389161,0.2085889570552147,3.3793103448275863,0,1,0,0,0
-118.24,33.9,40.0,1308.0,272.0,901.0,257.0,2.8269,98000.0,188,90220,5.089494163424124,1.0583657587548638,0.20795107033639143,3.5058365758754864,0,1,0,0,0
-118.25,33.9,38.0,1201.0,223.0,733.0,206.0,3.3804,105800.0,188,90220,5.830097087378641,1.0825242718446602,0.18567860116569526,3.558252427184466,0,1,0,0,0
-118.25,33.89,35.0,1582.0,391.0,1957.0,404.0,2.4537,91500.0,188,90220,3.9158415841584158,0.9678217821782178,0.24715549936788875,4.844059405940594,0,1,0,0,0
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,98300.0,188,90220,4.057347670250896,0.953405017921147,0.23498233215547704,4.340501792114695,0,1,0,0,0
-118.25,33.89,41.0,1476.0,286.0,1086.0,278.0,2.4632,111700.0,188,90220,5.309352517985611,1.0287769784172662,0.1937669376693767,3.906474820143885,0,1,0,0,0
-118.25,33.89,36.0,406.0,71.0,268.0,77.0,3.9,115800.0,188,90220,5.2727272727272725,0.922077922077922,0.1748768472906404,3.4805194805194803,0,1,0,0,0
-118.25,33.89,34.0,1367.0,288.0,1183.0,286.0,2.6812,104100.0,188,90220,4.77972027972028,1.006993006993007,0.21068032187271396,4.136363636363637,0,1,0,0,0
-118.26,33.89,36.0,2230.0,417.0,1395.0,381.0,2.8493,109600.0,188,90220,5.853018372703412,1.094488188976378,0.18699551569506725,3.661417322834646,0,1,0,0,0
-118.26,33.89,36.0,923.0,165.0,603.0,191.0,3.5687,120700.0,188,90220,4.832460732984293,0.8638743455497382,0.17876489707475623,3.157068062827225,0,1,0,0,0
-118.24,33.88,37.0,1843.0,366.0,1207.0,351.0,2.4821,111000.0,188,90220,5.250712250712251,1.0427350427350428,0.19858925664677157,3.438746438746439,0,1,0,0,0
-118.25,33.88,37.0,1027.0,217.0,1042.0,254.0,2.2121,98600.0,147,90746,4.043307086614173,0.8543307086614174,0.2112950340798442,4.102362204724409,0,1,0,0,0
-118.25,33.89,37.0,1042.0,213.0,699.0,196.0,2.9643,103200.0,188,90220,5.316326530612245,1.086734693877551,0.20441458733205375,3.566326530612245,0,1,0,0,0
-118.25,33.89,36.0,1527.0,309.0,1154.0,279.0,3.3095,105500.0,188,90220,5.473118279569892,1.10752688172043,0.20235756385068762,4.136200716845878,0,1,0,0,0
-118.26,33.88,39.0,1756.0,320.0,1055.0,322.0,3.2375,105200.0,188,90220,5.453416149068323,0.9937888198757764,0.18223234624145787,3.2763975155279503,0,1,0,0,0
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,108500.0,188,90220,5.463157894736842,1.0736842105263158,0.19653179190751446,3.473684210526316,0,1,0,0,0
-118.26,33.88,36.0,1212.0,222.0,775.0,224.0,5.5591,136500.0,188,90220,5.410714285714286,0.9910714285714286,0.18316831683168316,3.4598214285714284,0,1,0,0,0
-118.22,33.88,37.0,1149.0,280.0,1016.0,250.0,2.125,101900.0,188,90220,4.596,1.12,0.24369016536118362,4.064,0,1,0,0,0
-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,1.6574,102500.0,188,90220,3.2090032154340835,1.0064308681672025,0.313627254509018,4.292604501607717,0,1,0,0,0
-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,95100.0,188,90220,3.6588921282798834,1.0029154518950438,0.27410358565737053,5.19533527696793,0,1,0,0,0
-118.23,33.88,35.0,842.0,201.0,763.0,189.0,2.6719,109800.0,188,90220,4.455026455026455,1.0634920634920635,0.23871733966745842,4.037037037037037,0,1,0,0,0
-118.23,33.88,41.0,1941.0,367.0,1204.0,323.0,3.0417,113700.0,188,90220,6.0092879256965945,1.1362229102167183,0.18907779495105614,3.7275541795665634,0,1,0,0,0
-118.23,33.89,36.0,2598.0,514.0,1872.0,514.0,3.1667,117700.0,188,90220,5.054474708171206,1.0,0.19784449576597382,3.642023346303502,0,1,0,0,0
-118.24,33.85,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,193300.0,147,90746,6.413101604278075,0.9953208556149733,0.15520116739628934,3.500668449197861,0,1,0,0,0
-118.23,33.84,25.0,1106.0,207.0,888.0,216.0,5.3307,207000.0,147,90810,5.12037037037037,0.9583333333333334,0.1871609403254973,4.111111111111111,0,1,0,0,0
-118.24,33.83,22.0,7368.0,1367.0,4721.0,1342.0,4.8438,213100.0,147,90745,5.490312965722802,1.018628912071535,0.18553203040173724,3.5178837555886737,0,1,0,0,0
-118.25,33.84,19.0,1731.0,420.0,1032.0,364.0,3.8125,208100.0,147,90746,4.7554945054945055,1.1538461538461537,0.24263431542461006,2.8351648351648353,0,1,0,0,0
-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,169200.0,147,90746,5.6019736842105265,1.0386513157894737,0.18540810334703464,3.0460526315789473,0,1,0,0,0
-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,186400.0,147,90746,6.685840707964601,1.0530973451327434,0.15751158173395102,4.097345132743363,0,1,0,0,0
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.292999999999998,207000.0,147,90746,7.085365853658536,0.9939024390243902,0.14027538726333907,3.3140243902439024,0,1,0,0,0
-118.26,33.85,24.0,9071.0,1335.0,4558.0,1327.0,5.542000000000002,197500.0,147,90746,6.8357196684250185,1.0060286360211002,0.1471723073531033,3.434815373021854,0,1,0,0,0
-118.27,33.86,33.0,1685.0,333.0,1484.0,318.0,4.3527,167000.0,147,90746,5.29874213836478,1.0471698113207548,0.19762611275964392,4.666666666666667,0,1,0,0,0
-118.27,33.86,29.0,2587.0,489.0,2115.0,475.0,3.7466,168600.0,147,90746,5.446315789473684,1.0294736842105263,0.18902203324313877,4.4526315789473685,0,1,0,0,0
-118.27,33.86,26.0,1097.0,167.0,701.0,188.0,6.5799,196600.0,147,90746,5.835106382978723,0.8882978723404256,0.15223336371923427,3.728723404255319,0,1,0,0,0
-118.28,33.85,27.0,489.0,98.0,403.0,97.0,5.144,180800.0,147,90745,5.041237113402062,1.0103092783505154,0.20040899795501022,4.154639175257732,0,1,0,0,0
-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,187900.0,147,90745,4.26007326007326,0.9761904761904762,0.2291487532244196,3.108058608058608,0,1,0,0,0
-118.28,33.83,18.0,5923.0,1409.0,3887.0,1322.0,3.4712,194400.0,147,90745,4.4803328290468984,1.0658093797276853,0.23788620631436772,2.9402420574886534,0,1,0,0,0
-118.29,33.84,11.0,2274.0,617.0,1897.0,622.0,3.5094,162900.0,889,90502,3.6559485530546625,0.9919614147909968,0.27132805628847845,3.04983922829582,0,1,0,0,0
-118.29,33.84,33.0,896.0,208.0,843.0,200.0,3.5,183000.0,889,90502,4.48,1.04,0.23214285714285715,4.215,0,1,0,0,0
-118.29,33.84,34.0,2617.0,558.0,1396.0,515.0,5.061,218000.0,889,90502,5.081553398058253,1.083495145631068,0.21322124570118456,2.7106796116504857,0,1,0,0,0
-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,4.7393,237900.0,889,90502,4.960328317373461,1.0930232558139534,0.22035300606729177,3.1751025991792066,0,1,0,0,0
-118.29,33.83,24.0,4092.0,893.0,2819.0,893.0,4.1378,216500.0,889,90502,4.582306830907055,1.0,0.21823069403714565,3.156774916013438,0,1,0,0,0
-118.28,33.82,26.0,4586.0,1042.0,3680.0,1027.0,4.174,205100.0,147,90745,4.465433300876339,1.01460564751704,0.22721325774095072,3.5832521908471278,0,1,0,0,0
-118.29,33.82,21.0,4383.0,901.0,2689.0,913.0,3.4375,218800.0,889,90502,4.80065717415115,0.9868565169769989,0.2055669632671686,2.945235487404162,0,1,0,0,0
-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,218200.0,889,90502,4.973796033994335,1.0892351274787535,0.21899473159618396,2.8279036827195467,0,1,0,0,0
-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,4.526,329400.0,937,90710,6.285714285714286,1.0259165613147914,0.16321399839098955,2.645385587863464,0,1,0,0,0
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,217700.0,147,90745,4.80718085106383,1.0106382978723405,0.21023513139695713,3.7406914893617023,0,1,0,0,0
-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,5.2034,212400.0,147,90745,5.645491803278689,1.040983606557377,0.18439201451905626,4.192622950819672,0,1,0,0,0
-118.27,33.82,36.0,1593.0,334.0,1427.0,320.0,4.4015,166900.0,147,90745,4.978125,1.04375,0.20966729441305712,4.459375,0,1,0,0,0
-118.27,33.82,33.0,1596.0,337.0,1650.0,329.0,4.3687,173500.0,147,90745,4.851063829787234,1.0243161094224924,0.2111528822055138,5.015197568389058,0,1,0,0,0
-118.27,33.82,37.0,943.0,218.0,803.0,216.0,5.2287,191100.0,147,90745,4.3657407407407405,1.0092592592592593,0.23117709437963946,3.7175925925925926,0,1,0,0,0
-118.27,33.81,10.0,1881.0,571.0,1769.0,553.0,3.9286,114000.0,147,90745,3.4014466546112114,1.0325497287522605,0.30356193514088253,3.1989150090415914,0,1,0,0,0
-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,165300.0,147,90745,3.967889908256881,0.9541284403669725,0.24046242774566473,3.720183486238532,0,1,0,0,0
-118.27,33.81,38.0,1607.0,337.0,1130.0,334.0,4.4821,190700.0,147,90745,4.811377245508982,1.0089820359281436,0.20970752955818295,3.3832335329341316,0,1,0,0,0
-118.27,33.82,39.0,1357.0,249.0,763.0,229.0,4.25,200300.0,147,90745,5.925764192139738,1.0873362445414847,0.18349299926308033,3.331877729257642,0,1,0,0,0
-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,215900.0,147,90745,5.332576617480136,1.0238365493757093,0.19199659429544488,3.7309875141884223,0,1,0,0,0
-118.27,33.84,24.0,6303.0,1277.0,3728.0,1252.0,3.9227,208600.0,147,90745,5.034345047923322,1.0199680511182108,0.20260193558622877,2.977635782747604,0,1,0,0,0
-118.28,33.83,28.0,880.0,168.0,717.0,142.0,4.5469,175700.0,147,90745,6.197183098591549,1.1830985915492958,0.19090909090909092,5.049295774647887,0,1,0,0,0
-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,200500.0,147,90745,5.016317016317016,0.9673659673659674,0.1928438661710037,3.7832167832167833,0,1,0,0,0
-118.27,33.83,34.0,1124.0,245.0,717.0,242.0,3.1667,186900.0,147,90745,4.644628099173554,1.012396694214876,0.2179715302491103,2.9628099173553717,0,1,0,0,0
-118.26,33.83,24.0,3059.0,436.0,2064.0,629.0,3.5518,184600.0,147,90745,4.863275039745628,1.0482758620689656,0.20454545454545456,3.2813990461049283,0,1,0,0,0
-118.27,33.82,28.0,1642.0,434.0,1575.0,420.0,4.1292,201900.0,147,90745,3.9095238095238094,1.0333333333333334,0.26431181485992694,3.75,0,1,0,0,0
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,117400.0,147,90745,4.928363988383349,1.0396902226524685,0.21096051856216852,4.601161665053243,0,1,0,0,0
-118.26,33.83,28.0,4112.0,861.0,3211.0,841.0,4.4539,192200.0,147,90745,4.889417360285375,1.0237812128418549,0.20938715953307394,3.8180737217598097,0,1,0,0,0
-118.21,33.84,28.0,822.0,205.0,627.0,192.0,3.4583,166300.0,147,90810,4.28125,1.0677083333333333,0.24939172749391728,3.265625,0,1,0,0,0
-118.22,33.84,35.0,1131.0,273.0,1007.0,269.0,4.0219,168300.0,147,90810,4.204460966542751,1.0148698884758365,0.2413793103448276,3.7434944237918217,0,1,0,0,0
-118.22,33.84,38.0,1928.0,429.0,1358.0,399.0,4.0687,160300.0,147,90810,4.832080200501253,1.0751879699248121,0.2225103734439834,3.4035087719298245,0,1,0,0,0
-118.22,33.83,42.0,1370.0,299.0,1018.0,328.0,4.4474,160200.0,497,90810,4.176829268292683,0.9115853658536586,0.21824817518248174,3.1036585365853657,0,1,0,0,0
-118.22,33.83,44.0,1792.0,404.0,1115.0,358.0,3.9091,174400.0,497,90810,5.005586592178771,1.1284916201117319,0.22544642857142858,3.1145251396648046,0,1,0,0,0
-118.22,33.83,43.0,1426.0,272.0,871.0,276.0,3.7083,175200.0,497,90810,5.166666666666667,0.9855072463768116,0.19074333800841514,3.1557971014492754,0,1,0,0,0
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,176100.0,497,90810,4.240641711229946,1.032085561497326,0.24337957124842372,3.213903743315508,0,0,0,1,0
-118.07,33.93,5.0,906.0,187.0,1453.0,158.0,4.125,171900.0,800,90670,5.734177215189874,1.1835443037974684,0.206401766004415,9.19620253164557,0,1,0,0,0
-118.08,33.93,39.0,859.0,164.0,673.0,172.0,3.7143,158200.0,610,90650,4.994186046511628,0.9534883720930233,0.1909196740395809,3.9127906976744184,0,1,0,0,0
-118.08,33.93,39.0,1478.0,324.0,1127.0,320.0,3.525,158000.0,610,90650,4.61875,1.0125,0.21921515561569688,3.521875,0,1,0,0,0
-118.08,33.92,38.0,1335.0,436.0,1011.0,269.0,3.6908,157500.0,610,90650,4.962825278810409,1.0482758620689656,0.20454545454545456,3.758364312267658,0,1,0,0,0
-118.08,33.92,39.0,1631.0,322.0,1034.0,328.0,4.5382,165700.0,610,90650,4.972560975609756,0.9817073170731707,0.19742489270386265,3.152439024390244,0,1,0,0,0
-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,174000.0,610,90650,4.968152866242038,1.019108280254777,0.20512820512820512,4.292993630573249,0,1,0,0,0
-118.08,33.92,34.0,2118.0,437.0,1414.0,442.0,3.7238,166800.0,610,90650,4.791855203619909,0.9886877828054299,0.20632672332389046,3.1990950226244346,0,1,0,0,0
-118.08,33.93,33.0,2263.0,511.0,1626.0,457.0,3.5556,172800.0,610,90650,4.951859956236324,1.1181619256017505,0.22580645161290322,3.5579868708971554,0,1,0,0,0
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,165100.0,610,90650,4.623145400593472,1.1127596439169138,0.24069319640564826,3.4985163204747773,0,1,0,0,0
-118.09,33.92,36.0,2381.0,419.0,1669.0,444.0,4.6976,171100.0,610,90650,5.362612612612613,0.9436936936936937,0.1759764804703906,3.759009009009009,0,1,0,0,0
-118.09,33.92,36.0,847.0,185.0,713.0,194.0,4.8542,167400.0,610,90650,4.365979381443299,0.9536082474226805,0.21841794569067297,3.6752577319587627,0,1,0,0,0
-118.09,33.92,36.0,1226.0,211.0,711.0,219.0,4.5699,170800.0,610,90650,5.598173515981735,0.9634703196347032,0.17210440456769985,3.2465753424657535,0,1,0,0,0
-118.09,33.92,33.0,879.0,181.0,547.0,169.0,5.3146,168600.0,610,90650,5.201183431952662,1.0710059171597632,0.20591581342434584,3.2366863905325443,0,1,0,0,0
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0,610,90650,5.084615384615384,1.0743589743589743,0.21129601613716592,2.966666666666667,0,1,0,0,0
-118.09,33.93,37.0,1950.0,356.0,1183.0,338.0,4.1449,175300.0,610,90650,5.769230769230769,1.0532544378698225,0.18256410256410258,3.5,0,1,0,0,0
-118.1,33.92,35.0,2017.0,383.0,1388.0,386.0,4.0774,171600.0,610,90650,5.225388601036269,0.9922279792746114,0.18988596926127913,3.5958549222797926,0,1,0,0,0
-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,174500.0,610,90650,4.803418803418803,0.9273504273504274,0.19306049822064056,3.0213675213675213,0,1,0,0,0
-118.1,33.93,33.0,1474.0,325.0,1205.0,335.0,3.1397,166800.0,610,90650,4.4,0.9701492537313433,0.22048846675712347,3.5970149253731343,0,1,0,0,0
-118.11,33.92,32.0,1016.0,190.0,729.0,177.0,4.3,151300.0,610,90650,5.740112994350283,1.073446327683616,0.18700787401574803,4.11864406779661,0,1,0,0,0
-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767,156600.0,610,90650,5.356060606060606,0.9962121212121212,0.185997171145686,3.7234848484848486,0,1,0,0,0
-118.1,33.94,33.0,639.0,129.0,460.0,118.0,3.1607,189000.0,242,90241,5.415254237288136,1.0932203389830508,0.20187793427230047,3.8983050847457625,0,1,0,0,0
-118.1,33.93,35.0,1622.0,302.0,845.0,284.0,4.5769,186100.0,610,90650,5.711267605633803,1.0633802816901408,0.18618988902589395,2.9753521126760565,0,1,0,0,0
-118.1,33.95,34.0,3635.0,781.0,2171.0,720.0,3.7308,196900.0,242,90240,5.048611111111111,1.0847222222222221,0.21485557083906465,3.015277777777778,0,1,0,0,0
-118.1,33.95,27.0,1666.0,365.0,995.0,354.0,4.5694,204300.0,242,90240,4.706214689265536,1.0310734463276836,0.2190876350540216,2.810734463276836,0,1,0,0,0
